,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,orgunitlevel6,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Malaria Confirmed cases  W25 2019,Malaria Confirmed cases  W24 2019,Malaria Confirmed cases  W23 2019,Malaria Confirmed cases  W22 2019,Malaria Confirmed cases  W21 2019,Malaria Confirmed cases  W26 2018,Malaria Confirmed cases  W25 2018,Malaria Confirmed cases  W24 2018,Malaria Confirmed cases  W23 2018,Malaria Confirmed cases  W22 2018,Malaria Confirmed cases  W26 2017,Malaria Confirmed cases  W25 2017,Malaria Confirmed cases  W24 2017,Malaria Confirmed cases  W23 2017,Malaria Confirmed cases  W22 2017,Malaria Deaths W25 2019,Malaria Deaths W24 2019,Malaria Deaths W23 2019,Malaria Deaths W22 2019,Malaria Deaths W21 2019,Malaria Deaths W26 2018,Malaria Deaths W25 2018,Malaria Deaths W24 2018,Malaria Deaths W23 2018,Malaria Deaths W22 2018,Malaria Deaths W26 2017,Malaria Deaths W25 2017,Malaria Deaths W24 2017,Malaria Deaths W23 2017,Malaria Deaths W22 2017,Malaria Confirmed cases  W25 2019,Malaria Confirmed cases  W24 2019,Malaria Confirmed cases  W23 2019,Malaria Confirmed cases  W22 2019,Malaria Confirmed cases  W21 2019,Malaria Confirmed cases  W26 2018,Malaria Confirmed cases  W25 2018,Malaria Confirmed cases  W24 2018,Malaria Confirmed cases  W23 2018,Malaria Confirmed cases  W22 2018,Malaria Confirmed cases  W26 2017,Malaria Confirmed cases  W25 2017,Malaria Confirmed cases  W24 2017,Malaria Confirmed cases  W23 2017,Malaria Confirmed cases  W22 2017
439,Rwanda,North,Rulindo District,Kinihira Sub District,BUYOGA,Muyanza CS,ykXMNOjkYG7,Muyanza CS,277,,,,,,,21.0,48.0,49.0,54.0,38.0,21.0,40.0,25.0,17.0,26.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.0,48.0,49.0,54.0,38.0,21.0,40.0,25.0,17.0,26.0
440,Rwanda,North,Gakenke District,Ruli Sub District,Muyongwe ,Muyongwe CS,dcHtCvWL7PM,Muyongwe CS,1534,,,,,,,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0
441,Rwanda,East,Rwamagana District,Rwamagana Sub District,Muyumbu,Muyumbu CS,gwweAcJ2ePh,Muyumbu CS,358,,,,,,,253.0,412.0,341.0,313.0,215.0,310.0,283.0,189.0,155.0,256.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,253.0,412.0,341.0,313.0,215.0,310.0,283.0,189.0,155.0,256.0
442,Rwanda,South,Ruhango District,Gitwe Sub District,Kinihira (Ruhango),Muyunzwe CS,CQGNP8YOIYu,Muyunzwe CS,124,,,,,,,151.0,188.0,171.0,193.0,277.0,338.0,317.0,247.0,284.0,250.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,151.0,188.0,171.0,193.0,277.0,338.0,317.0,247.0,284.0,250.0
443,Rwanda,South,Ruhango District,Gitwe Sub District,Mwendo,Mwendo (Gitwe) CS,xk871F2utqr,Mwendo (Gitwe) CS,1319,Health Center,,,,,,,,,115.0,129.0,136.0,208.0,218.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,115.0,129.0,136.0,208.0,218.0,,
444,Rwanda,West,Karongi District,Kirinda Sub District,Gashari,Mwendo (karongi) CS,mOuQvWH2EHY,Mwendo (karongi) CS,173,,,,,,,16.0,17.0,20.0,8.0,11.0,1.0,29.0,57.0,40.0,13.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,17.0,20.0,8.0,11.0,1.0,29.0,57.0,40.0,13.0
445,Rwanda,Kigali City,Nyarugenge District,Muhima Sub District,Kigali,Mwendo (nyarugenge) CS,Z0mivz38syU,Mwendo (nyarugenge) CS,9,,,,,,,112.0,118.0,134.0,190.0,152.0,101.0,98.0,148.0,110.0,126.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,112.0,118.0,134.0,190.0,152.0,101.0,98.0,148.0,110.0,126.0
446,Rwanda,South,Nyanza District,Nyanza Sub District,Nyagisozi,Mweya CS,e7W4WBH9ETS,Mweya CS,44,,,,,,,10.0,35.0,31.0,15.0,31.0,23.0,37.0,63.0,72.0,117.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,35.0,31.0,15.0,31.0,23.0,37.0,63.0,72.0,117.0
447,Rwanda,West,Nyamasheke District,Bushenge Sub District,Karengera,Mwezi CS,F6yOxGNU4hF,Mwezi CS,266,,,,,,,19.0,21.0,21.0,20.0,22.0,60.0,44.0,39.0,8.0,25.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.0,21.0,21.0,20.0,22.0,60.0,44.0,39.0,8.0,25.0
448,Rwanda,West,Nyabihu District,Shyira Sub District,Karago,Mwiyanike CS,eyHj8I58DYm,Mwiyanike CS,215,,,,,,,,2.0,2.0,3.0,5.0,5.0,8.0,2.0,1.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,2.0,3.0,5.0,5.0,8.0,2.0,1.0,4.0
449,Rwanda,East,Bugesera District,Nyamata Sub District,Mwogo,Mwogo CS,eP4yz4T6tzX,Mwogo CS,452,,,,,,,,34.0,46.0,24.0,63.0,260.0,182.0,380.0,265.0,359.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,34.0,46.0,24.0,63.0,260.0,182.0,380.0,265.0,359.0
450,Rwanda,East,Kirehe District,Kirehe Sub District,Mpanga,Nasho CS,dLp1yRly4Qt,Nasho CS,428,,,,,,,61.0,63.0,34.0,11.0,22.0,278.0,229.0,107.0,131.0,111.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61.0,63.0,34.0,11.0,22.0,278.0,229.0,107.0,131.0,111.0
451,Rwanda,East,Nyagatare District,Nyagatare Sub District,KARANGAZI,Ndama (nyagatare) CS,eSHZKaW3za9,Ndama (nyagatare) CS,642,,,,,,,51.0,42.0,44.0,32.0,27.0,205.0,240.0,175.0,130.0,50.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51.0,42.0,44.0,32.0,27.0,205.0,240.0,175.0,130.0,50.0
452,Rwanda,West,Ngororero District,Muhororo Sub District,NDARO,Ndaro Fosacom,IdIRnCVkQMG,Ndaro Fosacom,633,,,,,,,7.0,3.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,3.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
453,Rwanda,East,Kayonza District,Rwinkwavu Sub District,Ndego,Ndego CS,YH1HqL3Lztl,Ndego CS,410,,,,,,,604.0,579.0,698.0,802.0,625.0,171.0,316.0,346.0,536.0,521.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,604.0,579.0,698.0,802.0,625.0,171.0,316.0,346.0,536.0,521.0
454,Rwanda,West,Rubavu District,Gisenyi Sub District,Rubavu,Ndengera CLIN,nBUOjfhG6wS,Ndengera CLIN,1406,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0
455,Rwanda,North,Burera District,Butaro Sub District,Cyeru,Ndongozi CS,NGuyobI3b8b,Ndongozi CS,1278,Health Center,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,7.0
456,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Nduba,Nduba CS,J6ATf0qwyOP,Nduba CS,551,,,,,,,13.0,12.0,12.0,10.0,14.0,23.0,15.0,8.0,10.0,11.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.0,12.0,12.0,10.0,14.0,23.0,15.0,8.0,10.0,11.0
457,Rwanda,North,Gakenke District,Nemba Sub District,Nemba ,Nemba CS,FmZOxxHNskG,Nemba CS,296,,,,,,,7.0,0.0,4.0,8.0,1.0,9.0,12.0,10.0,8.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,0.0,4.0,8.0,1.0,9.0,12.0,10.0,8.0,7.0
458,Rwanda,North,Gakenke District,Nemba Sub District,Nemba ,Nemba DH,PnOUwEALsoZ,Nemba DH,297,,,,,,,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
459,Rwanda,West,Nyamasheke District,Kibogora Sub District,Karambi,Ngange CS,buguOgodg9Y,Ngange CS,573,,,,,,,17.0,8.0,13.0,17.0,15.0,27.0,61.0,26.0,42.0,59.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.0,8.0,13.0,17.0,15.0,27.0,61.0,26.0,42.0,59.0
460,Rwanda,North,Gakenke District,Nemba Sub District,Gakenke ,Nganzo CS,tP2cJs96NBG,Nganzo CS,1650,,,,,,,1.0,2.0,2.0,3.0,6.0,4.0,8.0,0.0,0.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,2.0,2.0,3.0,6.0,4.0,8.0,0.0,0.0,5.0
461,Rwanda,South,Nyamagabe District,Kigeme Sub District,Mbazi (Nyamagabe District),Ngara CS,v4I18k3LtS4,Ngara CS,108,,,,,,,16.0,20.0,47.0,26.0,59.0,29.0,57.0,77.0,107.0,74.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,20.0,47.0,26.0,59.0,29.0,57.0,77.0,107.0,74.0
462,Rwanda,East,Gatsibo District,Ngarama Sub District,Ngarama,Ngarama CS,b3P67XGwUEf,Ngarama CS,397,,,,,,,16.0,8.0,7.0,12.0,7.0,15.0,23.0,27.0,22.0,12.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,8.0,7.0,12.0,7.0,15.0,23.0,27.0,22.0,12.0
463,Rwanda,East,Gatsibo District,Ngarama Sub District,Ngarama,Ngarama DH,iewm1LKnY05,Ngarama DH,398,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,3.0
464,Rwanda,South,Nyaruguru District,Munini Sub District,Ngera,Ngera CS,AHC7mCMzB5C,Ngera CS,1230,,,,,,,25.0,19.0,18.0,30.0,36.0,65.0,104.0,112.0,112.0,133.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.0,19.0,18.0,30.0,36.0,65.0,104.0,112.0,112.0,133.0
465,Rwanda,East,Bugesera District,Nyamata Sub District,Ngeruka,Ngeruka CS,ITgZt8O2Msd,Ngeruka CS,604,,,,,,,50.0,41.0,41.0,49.0,41.0,317.0,566.0,271.0,239.0,334.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,50.0,41.0,41.0,49.0,41.0,317.0,566.0,271.0,239.0,334.0
466,Rwanda,South,Nyaruguru District,Munini Sub District,Ngoma,Ngoma CS,qO8SPTG8SU5,Ngoma CS,591,,,,,,,40.0,53.0,38.0,59.0,54.0,106.0,82.0,70.0,54.0,48.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40.0,53.0,38.0,59.0,54.0,106.0,82.0,70.0,54.0,48.0
467,Rwanda,East,Ngoma District,Kibungo Sub District,Kibungo,Ngoma Prison,BGR18c2vyRy,Ngoma Prison,596,,,,,,,4.0,2.0,3.0,10.0,2.0,2.0,2.0,8.0,7.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,2.0,3.0,10.0,2.0,2.0,2.0,8.0,7.0,8.0
468,Rwanda,West,Ngororero District,Muhororo Sub District,NGORORERO,Ngororero CLIN,JoQcLOg6tqa,Ngororero CLIN,1407,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
469,Rwanda,Kigali City,Nyarugenge District,Muhima Sub District,Kigali,Niyomizero DISP,WAGOTEEowrC,Niyomizero DISP,1302,Dispensaire,,,,,,2.0,3.0,2.0,3.0,7.0,14.0,9.0,9.0,8.0,15.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,3.0,2.0,3.0,7.0,14.0,9.0,9.0,8.0,15.0
470,Rwanda,West,Rusizi District,Gihundwe Sub District,Nkanka,Nkanka CS,Ff3uFhrM9Br,Nkanka CS,247,,,,,,,74.0,92.0,93.0,90.0,,139.0,136.0,114.0,116.0,138.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,74.0,92.0,93.0,90.0,,139.0,136.0,114.0,116.0,138.0
471,Rwanda,West,Rusizi District,Gihundwe Sub District,Nkombo,Nkombo CS,nIlIEOPhfbj,Nkombo CS,248,,,,,,,42.0,34.0,37.0,84.0,106.0,27.0,23.0,19.0,28.0,20.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42.0,34.0,37.0,84.0,106.0,27.0,23.0,19.0,28.0,20.0
472,Rwanda,West,Rusizi District,Mibilizi Sub District,Nkungu,Nkungu CS,CpXs3ZHaQwE,Nkungu CS,249,,,,,,,22.0,26.0,31.0,26.0,26.0,29.0,39.0,35.0,36.0,35.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.0,26.0,31.0,26.0,26.0,29.0,39.0,35.0,36.0,35.0
473,Rwanda,West,Ngororero District,Muhororo Sub District,MUHORORO,Ntaganzwa CS,OAA0KA5tfFU,Ntaganzwa CS,229,,,,,,,6.0,2.0,7.0,5.0,3.0,10.0,37.0,17.0,20.0,18.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,2.0,7.0,5.0,3.0,10.0,37.0,17.0,20.0,18.0
474,Rwanda,East,Bugesera District,Nyamata Sub District,Ntarama,Ntarama CS,lZFRzzcTwej,Ntarama CS,1101,,,,,,,59.0,67.0,63.0,87.0,108.0,260.0,479.0,373.0,341.0,226.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,59.0,67.0,63.0,87.0,108.0,260.0,479.0,373.0,341.0,226.0
475,Rwanda,North,Burera District,Butaro Sub District,Kinoni,Ntaruka (kinoni Burera) CS,Tz7mQvBOA5N,Ntaruka (kinoni Burera) CS,329,,,,,,,5.0,10.0,7.0,5.0,7.0,8.0,5.0,0.0,7.0,19.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,10.0,7.0,5.0,7.0,8.0,5.0,0.0,7.0,19.0
476,Rwanda,East,Kirehe District,Kirehe Sub District,Nasho,Ntaruka (nasho Kirehe) CS,vXKejtVs3gI,Ntaruka (nasho Kirehe) CS,429,,,,,,,12.0,12.0,12.0,9.0,6.0,10.0,33.0,7.0,15.0,18.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.0,12.0,12.0,9.0,6.0,10.0,33.0,7.0,15.0,18.0
477,Rwanda,West,Ngororero District,Muhororo Sub District,NDARO,Ntobwe  CS,zOF7aDynhoB,Ntobwe  CS,230,,,,,,,14.0,7.0,1.0,17.0,26.0,26.0,10.0,23.0,5.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.0,7.0,1.0,17.0,26.0,26.0,10.0,23.0,5.0,8.0
478,Rwanda,East,Nyagatare District,Nyagatare Sub District,MUSHERI,Ntoma CS,BIf6lfhG40w,Ntoma CS,376,,,,,,,7.0,10.0,11.0,4.0,7.0,98.0,93.0,66.0,38.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,10.0,11.0,4.0,7.0,98.0,93.0,66.0,38.0,8.0
479,Rwanda,South,Nyanza District,Nyanza Sub District,Ntyazo,Ntyazo CS,aib3pHc452T,Ntyazo CS,45,,,,,,,19.0,22.0,19.0,18.0,25.0,12.0,22.0,24.0,40.0,43.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.0,22.0,19.0,18.0,25.0,12.0,22.0,24.0,40.0,43.0
480,Rwanda,South,Muhanga District,Kabgayi Sub District,Kiyumba,Nyabikenke CS,YHn3l0oqgo1,Nyabikenke CS,136,,,,,,,56.0,59.0,44.0,67.0,56.0,85.0,114.0,98.0,80.0,50.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56.0,59.0,44.0,67.0,56.0,85.0,114.0,98.0,80.0,50.0
481,Rwanda,South,Nyaruguru District,Munini Sub District,Nyabimata,Nyabimata CS,Fb8T94WLuIm,Nyabimata CS,75,,,,,,,10.0,12.0,3.0,7.0,12.0,15.0,4.0,5.0,10.0,10.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,12.0,3.0,7.0,12.0,15.0,4.0,5.0,10.0,10.0
482,Rwanda,South,Muhanga District,Kabgayi Sub District,Nyabinoni,Nyabinoni CS,ABfHSLFzUwS,Nyabinoni CS,137,,,,,,,,17.0,18.0,18.0,24.0,9.0,11.0,8.0,3.0,13.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,18.0,18.0,24.0,9.0,11.0,8.0,3.0,13.0
483,Rwanda,West,Rutsiro District,Murunda Sub District,Nyabirasi,Nyabirasi CS,xJ1Y6sH5yoD,Nyabirasi CS,193,,,,,,,6.0,2.0,3.0,4.0,3.0,1.0,3.0,6.0,4.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,2.0,3.0,4.0,3.0,1.0,3.0,6.0,4.0,4.0
484,Rwanda,East,Kirehe District,Kirehe Sub District,Nyarubuye,Nyabitare (kirehe) CS,h0DbvDzUtEl,Nyabitare (kirehe) CS,430,,,,,,,10.0,9.0,6.0,5.0,4.0,28.0,46.0,15.0,24.0,17.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,9.0,6.0,5.0,4.0,28.0,46.0,15.0,24.0,17.0
485,Rwanda,West,Rusizi District,Mibilizi Sub District,Butare,Nyabitimbo CS,YAc5TfHgIYP,Nyabitimbo CS,250,,,,,,,41.0,37.0,35.0,36.0,34.0,43.0,51.0,40.0,43.0,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41.0,37.0,35.0,36.0,34.0,43.0,51.0,40.0,43.0,40.0
486,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Jabana,Nyacyonga CS,k0x0QmE6wah,Nyacyonga CS,26,,,,,,,150.0,149.0,119.0,150.0,184.0,140.0,90.0,153.0,172.0,128.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,150.0,149.0,119.0,150.0,184.0,140.0,90.0,153.0,172.0,128.0
487,Rwanda,East,Gatsibo District,Ngarama Sub District,Gatsibo,Nyagahanga CS,vxgHAA1aFro,Nyagahanga CS,399,,,,,,,3.0,2.0,0.0,4.0,1.0,22.0,12.0,10.0,16.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,2.0,0.0,4.0,1.0,22.0,12.0,10.0,16.0,4.0
488,Rwanda,East,Nyagatare District,Nyagatare Sub District,MIMURI,Nyagahita CS,qh5wwPStFji,Nyagahita CS,378,,,,,,,3.0,1.0,3.0,2.0,0.0,2.0,12.0,4.0,5.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,1.0,3.0,2.0,0.0,2.0,12.0,4.0,5.0,2.0
489,Rwanda,East,Rwamagana District,Rwamagana Sub District,Fumbwe,Nyagasambu CS,wWscQNyVBT8,Nyagasambu CS,359,,,,,,,247.0,303.0,223.0,284.0,219.0,110.0,,103.0,135.0,98.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,247.0,303.0,223.0,284.0,219.0,110.0,,103.0,135.0,98.0
490,Rwanda,East,Nyagatare District,Nyagatare Sub District,KARANGAZI,Nyagashanga HP,ODLaLWNVcFM,Nyagashanga HP,1517,from IDSR,,,,,,14.0,9.0,12.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,14.0,9.0,12.0,,,,,,,
491,Rwanda,East,Ngoma District,Kibungo Sub District,Mutenderi,Nyagasozi PS,nBImwYO5Tgh,Nyagasozi PS,627,,,,,,,144.0,350.0,319.0,242.0,280.0,151.0,177.0,245.0,300.0,280.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,144.0,350.0,319.0,242.0,280.0,151.0,177.0,245.0,300.0,280.0
492,Rwanda,East,Nyagatare District,Nyagatare Sub District,NYAGATARE,Nyagatare CS,g4E0wgIZ8jn,Nyagatare CS,379,,,,,,,9.0,11.0,12.0,13.0,13.0,61.0,6.0,5.0,8.0,10.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.0,11.0,12.0,13.0,13.0,61.0,6.0,5.0,8.0,10.0
493,Rwanda,East,Nyagatare District,Nyagatare Sub District,NYAGATARE,Nyagatare DH,tKcelDKqfNr,Nyagatare DH,380,,,,,,,6.0,8.0,2.0,2.0,1.0,,5.0,13.0,15.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,6.0,8.0,2.0,2.0,1.0,,5.0,13.0,15.0,5.0
494,Rwanda,East,Nyagatare District,Nyagatare Sub District,NYAGATARE,Nyagatare Prison,wEqxHvwhaC3,Nyagatare Prison,595,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
495,Rwanda,South,Kamonyi District,Remera Rukoma Sub District,Nyarubaka,Nyagihamba CS,CeVJXduK0fn,Nyagihamba CS,151,,,,,,,52.0,70.0,104.0,173.0,189.0,274.0,231.0,285.0,285.0,226.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52.0,70.0,104.0,173.0,189.0,274.0,231.0,285.0,285.0,226.0
496,Rwanda,East,Gatsibo District,Ngarama Sub District,Nyagihanga,Nyagihanga CS,jOzfGL5yUmG,Nyagihanga CS,400,,,,,,,0.0,6.0,2.0,5.0,10.0,9.0,6.0,10.0,5.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,6.0,2.0,5.0,10.0,9.0,6.0,10.0,5.0,3.0
497,Rwanda,East,Kayonza District,Gahini Sub District,Mwiri,Nyakabungo CS,MILfSPTBw8s,Nyakabungo CS,411,,,,,,,341.0,326.0,108.0,364.0,270.0,148.0,231.0,255.0,234.0,246.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,341.0,326.0,108.0,364.0,270.0,148.0,231.0,255.0,234.0,246.0
498,Rwanda,West,Rusizi District,Mibilizi Sub District,Nyakabuye,Nyakabuye CS,WpQq59MDMO6,Nyakabuye CS,1665,,,,,,,152.0,176.0,177.0,185.0,152.0,135.0,252.0,207.0,193.0,195.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,152.0,176.0,177.0,185.0,152.0,135.0,252.0,207.0,193.0,195.0
499,Rwanda,East,Rwamagana District,Rwamagana Sub District,Nyakaliro,Nyakaliro CS,vsb29FiCA9C,Nyakaliro CS,360,,,,,,,338.0,318.0,288.0,308.0,247.0,161.0,169.0,156.0,157.0,203.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,338.0,318.0,288.0,308.0,247.0,161.0,169.0,156.0,157.0,203.0
500,Rwanda,West,Rusizi District,Mibilizi Sub District,Nyakarenzo,Nyakarenzo CS,jaq5ROLVvuG,Nyakarenzo CS,1233,,,,,,,16.0,17.0,21.0,12.0,33.0,35.0,37.0,23.0,32.0,20.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,17.0,21.0,12.0,33.0,35.0,37.0,23.0,32.0,20.0
501,Rwanda,East,Nyagatare District,Nyagatare Sub District,KATABAGEMU,Nyakigando (Nyagatare) CS,rLh57zN2Jds,Nyakigando (Nyagatare) CS,643,,,,,,,5.0,1.0,4.0,6.0,3.0,22.0,20.0,5.0,4.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,1.0,4.0,6.0,3.0,22.0,20.0,5.0,4.0,4.0
502,Rwanda,West,Nyabihu District,Shyira Sub District,Rugera,Nyakigezi CS,xz794p71CST,Nyakigezi CS,216,,,,,,,2.0,1.0,1.0,0.0,2.0,3.0,2.0,6.0,4.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,1.0,1.0,0.0,2.0,3.0,2.0,6.0,4.0,4.0
503,Rwanda,West,Nyabihu District,Shyira Sub District,Rugera,Nyakiliba CS,rZG239wwQkF,Nyakiliba CS,217,,,,,,,6.0,1.0,5.0,3.0,3.0,4.0,5.0,4.0,,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,6.0,1.0,5.0,3.0,3.0,4.0,5.0,4.0,,4.0
